filename	target	pointing	location	size_bytes	size_human	format	scan_status	coverage	runs_evidence	result_summary	notes	kind
blc00_guppi_57807_75885_DIAG_TRAPPIST1_0017.0000.raw	TRAPPIST1	ON	D:/data/raw	17180721152	16.0GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc00_75885_s17_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 12:35:29) | runs\vm_hunt\blc00_t17_p0.csv: blocks 60-75, ch 0-63, p0 (47 flagged, 2026-09-21 02:03:20)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc00_75885_s17_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 12:35:29) | runs\vm_hunt\blc00_t17_p0.csv: blocks 60-75, ch 0-63, p0 (47 flagged, 2026-09-21 02:03:20)	Small scan 47 flags (runs/vm_hunt/blc00_t17_p0.csv); same pointing as blc04 0017 inferno.	blc00 node of the 0017 pointing; blc01 node NOT scanned.	raw_storage
blc01_guppi_57807_75885_DIAG_TRAPPIST1_0017.0000.raw	TRAPPIST1	ON	D:/data/raw	17180721152	16.0GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc01_75885_s17_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 12:41:09)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc01_75885_s17_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 12:41:09)			raw_storage
blc04_guppi_57807_75885_DIAG_TRAPPIST1_0017.0001.raw	TRAPPIST1	ON	D:/data/raw	17180721152	16.0GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (1726 flagged, 2026-09-21 14:29:35) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (1661 flagged, 2026-09-21 14:40:22) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:43:00) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:45:20) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:48:54) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (415 flagged, 2026-09-21 12:48:54)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (1726 flagged, 2026-09-21 14:29:35) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (1661 flagged, 2026-09-21 14:40:22) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:43:00) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:45:20) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:48:54) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (415 flagged, 2026-09-21 12:48:54)			raw_storage
blc04_guppi_57807_75885_DIAG_TRAPPIST1_0017.0002.raw	TRAPPIST1	ON	D:/data/raw	10603726336	9.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\scan_on_p0.csv: blocks 0-78, ch 0-63, p0 (930 flagged, 2026-09-21 14:55:32) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\scan_on_p1.csv: blocks 0-78, ch 0-63, p1 (822 flagged, 2026-09-21 15:02:03) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:03:11) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:03:54) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:05:04) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\sweep\scan_on_p0.csv: blocks 0-78, ch 0,8,16,24,32,40,48,56, p0 (247 flagged, 2026-09-21 12:51:41)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\scan_on_p0.csv: blocks 0-78, ch 0-63, p0 (930 flagged, 2026-09-21 14:55:32) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\scan_on_p1.csv: blocks 0-78, ch 0-63, p1 (822 flagged, 2026-09-21 15:02:03) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:03:11) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:03:54) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:05:04) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\sweep\scan_on_p0.csv: blocks 0-78, ch 0,8,16,24,32,40,48,56, p0 (247 flagged, 2026-09-21 12:51:41)			raw_storage
blc04_guppi_57807_75965_DIAG_TRAPPIST1_OFF_0018.0000.raw	TRAPPIST1	OFF	D:/data/raw	17180721152	16.0GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (1027 flagged, 2026-09-21 13:59:09) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (1010 flagged, 2026-09-21 14:09:44) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:17:46) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:18:25) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (450 flagged, 2026-09-21 12:43:47)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (1027 flagged, 2026-09-21 13:59:09) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (1010 flagged, 2026-09-21 14:09:44) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:17:46) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:18:25) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (450 flagged, 2026-09-21 12:43:47)			raw_storage
blc04_guppi_57807_75965_DIAG_TRAPPIST1_OFF_0018.0001.raw	TRAPPIST1	OFF	D:/data/raw	17180721152	16.0GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (1107 flagged, 2026-09-21 14:29:35) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (1068 flagged, 2026-09-21 14:40:18) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:47:25) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:48:34) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (448 flagged, 2026-09-21 12:48:53)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (1107 flagged, 2026-09-21 14:29:35) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (1068 flagged, 2026-09-21 14:40:18) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:47:25) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 14:48:34) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0001\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (448 flagged, 2026-09-21 12:48:53)			raw_storage
blc04_guppi_57807_75965_DIAG_TRAPPIST1_OFF_0018.0002.raw	TRAPPIST1	OFF	D:/data/raw	10603726336	9.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\scan_off_p0.csv: blocks 0-78, ch 0-63, p0 (593 flagged, 2026-09-21 14:55:30) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\scan_off_p1.csv: blocks 0-78, ch 0-63, p1 (583 flagged, 2026-09-21 15:02:04) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:04:38) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:04:52) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\sweep\scan_off_p0.csv: blocks 0-78, ch 0,8,16,24,32,40,48,56, p0 (271 flagged, 2026-09-21 12:51:40)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\scan_off_p0.csv: blocks 0-78, ch 0-63, p0 (593 flagged, 2026-09-21 14:55:30) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\scan_off_p1.csv: blocks 0-78, ch 0-63, p1 (583 flagged, 2026-09-21 15:02:04) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:04:38) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:04:52) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_75885_s17_part0002\sweep\scan_off_p0.csv: blocks 0-78, ch 0,8,16,24,32,40,48,56, p0 (271 flagged, 2026-09-21 12:51:40)			raw_storage
blc04_guppi_57807_76582_DIAG_TRAPPIST1_0020.0000.raw	TRAPPIST1	ON	D:/data/raw	17180721152	16.0GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (342 flagged, 2026-09-21 15:15:14) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (145 flagged, 2026-09-21 15:25:23) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:32) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:32) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:35) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (331 flagged, 2026-09-21 12:56:15)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (342 flagged, 2026-09-21 15:15:14) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (145 flagged, 2026-09-21 15:25:23) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:32) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:32) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:35) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (331 flagged, 2026-09-21 12:56:15)			raw_storage
blc04_guppi_57807_76662_DIAG_TRAPPIST1_OFF_0021.0000.raw	TRAPPIST1	OFF	D:/data/raw	17180721152	16.0GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (487 flagged, 2026-09-21 15:15:26) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (270 flagged, 2026-09-21 15:25:32) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:33) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:33) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (339 flagged, 2026-09-21 12:56:16)	runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (487 flagged, 2026-09-21 15:15:26) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (270 flagged, 2026-09-21 15:25:32) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:33) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 15:25:33) | runs\campaigns\2026-09-21_mega\targets\TRAPPIST1_57807_blc04_76582_s20_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (339 flagged, 2026-09-21 12:56:16)			raw_storage
blc2_2bit_guppi_57396_MESSIER031_0008.0000.raw	MESSIER031	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_FULL	runs\fl_xpol_0008.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 09:20:57) | runs\m31_0008_full.csv: blocks 0-31, ch 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63, p0 (11 flagged, 2026-09-21 07:36:56) | runs\m31_0008_p0.csv: blocks 0-31, ch 0,8,16,24,32,40,48,56, p0 (0 flagged, 2026-09-21 07:33:24) | runs\m31_0008_struct.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 07:45:24) | runs\m31_0008_xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 07:45:33) | runs\m31_0008_xpol.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 08:04:08)	runs\fl_xpol_0008.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 09:20:57) | runs\m31_0008_full.csv: blocks 0-31, ch 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63, p0 (11 flagged, 2026-09-21 07:36:56) | runs\m31_0008_p0.csv: blocks 0-31, ch 0,8,16,24,32,40,48,56, p0 (0 flagged, 2026-09-21 07:33:24) | runs\m31_0008_struct.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 07:45:24) | runs\m31_0008_xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 07:45:33) | runs\m31_0008_xpol.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 08:04:08)	Stride p0 clean (0 flags); full census 11 flags; struct+xeno+xpol grades ≤I2; quiet.	M31 campaign 2026-09-21: all 12 bank files stride-scanned, mostly clean.	raw_storage
blc2_2bit_guppi_57396_MESSIER031_0008.0001.raw	MESSIER031	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\m31_stride_0008.0001.csv: blocks 0-31, ch 0,8,16,24,32,40,48,56, p0 (0 flagged, 2026-09-21 07:46:41) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (9 flagged, 2026-09-21 12:08:33) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (17 flagged, 2026-09-21 12:13:32) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 12:13:32) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 12:13:33) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 12:13:34) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (0 flagged, 2026-09-21 12:02:59)	runs\m31_stride_0008.0001.csv: blocks 0-31, ch 0,8,16,24,32,40,48,56, p0 (0 flagged, 2026-09-21 07:46:41) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (9 flagged, 2026-09-21 12:08:33) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (17 flagged, 2026-09-21 12:13:32) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 12:13:32) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 12:13:33) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 12:13:34) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s8_part0001\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (0 flagged, 2026-09-21 12:02:59)	Stride scan 0 flags; quiet.		raw_storage
blc2_2bit_guppi_57396_MESSIER031_0008.0002.raw	MESSIER031	ON	D:/data/raw	1620396288	1.5GB	guppi_raw	SCANNED_PARTIAL	runs\fl_xpol_0008b.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 09:20:54) | runs\m31_0008_0002_full.csv: blocks 0-31, ch 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63, p0 (3 flagged, 2026-09-21 07:55:52) | runs\m31_0008_0002_xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 07:56:14) | runs\m31_stride_0008.0002.csv: blocks 0-31, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 07:47:08)	runs\fl_xpol_0008b.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 09:20:54) | runs\m31_0008_0002_full.csv: blocks 0-31, ch 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63, p0 (3 flagged, 2026-09-21 07:55:52) | runs\m31_0008_0002_xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 07:56:14) | runs\m31_stride_0008.0002.csv: blocks 0-31, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 07:47:08)	Stride 1 flag; full census 3 flags + xeno grades ≤I2; quiet.		raw_storage
blc2_2bit_guppi_57396_MESSIER031_0009.0000.raw	MESSIER031	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\m31_stride_0009.0000.csv: blocks 0-31, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 07:47:35) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (15 flagged, 2026-09-22 00:44:46) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (30 flagged, 2026-09-22 00:50:47) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-22 00:50:48) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-22 00:50:48) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-22 00:50:50) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:45:57)	runs\m31_stride_0009.0000.csv: blocks 0-31, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 07:47:35) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (15 flagged, 2026-09-22 00:44:46) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (30 flagged, 2026-09-22 00:50:47) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-22 00:50:48) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-22 00:50:48) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-22 00:50:50) | runs\campaigns\2026-09-21_mega\targets\MESSIER031_57396_blc2_s9_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:45:57)	Stride scan 1 flag; quiet.		raw_storage
